wavelength_nm,n,k,T,R,d_nm
1117.5,2.0840669925481063,0.002456899774770431,0.750480702736312,0.22790518493252498,900
1121.25,2.0836122612468064,0.0024457424382361512,0.7553344709947034,0.22306118080303322,900
1125.0,2.0831626070891756,0.002434695375423561,0.7604490886764598,0.21795001342442671,900
1128.75,2.082717952651865,0.002423756879732787,0.7658012307028086,0.2125959122579355,900
1132.5,2.0822782220215563,0.002412925280458573,0.7713666027750287,0.20702407519164792,900
1136.25,2.0818433407588772,0.0024021989418391313,0.7771199580999952,0.20126065105694296,900
1140.0,2.08141323586327,0.0023915762621354443,0.7830351280971103,0.19533270771862085,900
1143.75,2.080987835738956,0.0023810556727396465,0.7890850688384207,0.18926818396066578,900
1147.5,2.080567070161766,0.0023706356373116326,0.7952419246988758,0.18309582367517013,900
1151.25,2.080150870246968,0.0023603146509426826,0.8014771103680646,0.17684509119925487,900
1155.0,2.079739168417956,0.0023500912393452254,0.8077614119978884,0.17054606703432632,900
1158.75,2.0793318983758295,0.0023399639580677146,0.8140651078324044,0.1642293236236903,900
1162.5,2.078928995069793,0.0023299313917337773,0.8203581081912157,0.1579257813534311,900
1166.25,2.0785303946683995,0.0023199921533046575,0.8266101141633225,0.15166654547026098,900
1170.0,2.0781360345315507,0.0023101448833642534,0.832790793825638,0.1454827251669843,900
1173.75,2.0777458531832913,0.0023003882494258077,0.8388699742432186,0.1394052366569417,900
1177.5,2.077359790285319,0.002290720945259579,0.8448178469545544,0.13346459262502078,900
1181.25,2.0769777866112116,0.002281141690240736,0.8506051841142652,0.1276906809845236,900
1185.0,2.07659978402137,0.002271649228716687,0.8562035619789307,0.122112536364271,900
1188.75,2.0762257254386065,0.002262242329393298,0.8615855880014437,0.11675810817624671,900
1192.5,2.0758555548244026,0.0022529197847392167,0.866725127466234,0.11165402944944108,900
1196.25,2.0754892171557886,0.0022436804104077677,0.8715975253714928,0.1068253908403489,900
1200.0,2.075126658402826,0.0022345230446757804,0.8761798191608822,0.10229552432898643,900
