wavelength_nm,n,k,T,R,d_nm
671.25,3.9968858358688704,0.3236619423870501,0.1807779507217772,0.30361380250014874,180
675.0,3.9886958732936937,0.31341676084282005,0.1926783609476283,0.28977376617793915,180
678.75,3.980532383633367,0.30343390542071236,0.20510575227691305,0.27586804944937465,180
682.5,3.972397624224162,0.29370718480587676,0.21799931251569588,0.26213417001615136,180
686.25,3.964293702051979,0.28423059039048487,0.23127654547260654,0.24883833036687733,180
690.0,3.956222583673747,0.2749982911175999,0.24483227566499605,0.23627071480424117,180
693.75,3.948186104522267,0.26600462837172345,0.258538859932409,0.22473801785477146,180
697.5,3.9401859776329977,0.25724411092906996,0.27224792444477725,0.214553114505939,180
701.25,3.9322238018288247,0.24871140997862654,0.28579385189659773,0.2060221287122262,180
705.0,3.924301069396788,0.2404013542232475,0.29899908150686766,0.19942957520555782,180
708.75,3.9164191732887716,0.2323089250684597,0.31168106362523346,0.19502267695414438,180
712.5,3.908579413876201,0.2244292519052493,0.3236604598566214,0.19299630676701027,180
716.25,3.90078300528676,0.21675760749190062,0.33476994407537153,0.19348016963126694,180
720.0,3.8930310813497457,0.20928940343884306,0.344862792922754,0.1965297572028993,180
723.75,3.8853247011747167,0.20202018579956124,0.35382040326966974,0.2021222435370562,180
727.5,3.8776648543866816,0.19494563076978358,0.3615579633260677,0.21015789677645716,180
731.25,3.870052466039554,0.18806154049646942,0.36802772532966227,0.2204668649512463,180
735.0,3.8624884012281426,0.18136383899751593,0.3732196395256058,0.23282050162596712,180
738.75,3.85497346941773,0.17484856819258715,0.37715944775975835,0.24694586904174037,180
742.5,3.847508428508808,0.16851188404505815,0.3799046331728684,0.26254178615336443,180
746.25,3.8400939886535954,0.16235005281470857,0.381538828170439,0.2792948006972202,180
750.0,3.8327308158395397,0.15635944742055513,0.3821653713811012,0.2968937150138548,180
753.75,3.8254195352540132,0.15053654391300164,0.381900680368226,0.31504169700469287,180
757.5,3.818160734443296,0.1448779180543889,0.38086799741278476,0.333465459313797,180
761.25,3.810954966277939,0.1393802420069809,0.37919190836995303,0.35192140503464286,180
765.0,3.8038027517352817,0.1340402811274727,0.3769938662454285,0.3701989609460483,180
768.75,3.7967045825092964,0.12885489086724747,0.3743887999434233,0.38812152718394743,180
772.5,3.7896609234562737,0.12382101377786782,0.3714827710469039,0.4055455704269694,180
776.25,3.7826722148842555,0.11893567662165334,0.3683715629205053,0.4223583979464134,180
780.0,3.775738874692652,0.11419598758773934,0.3651400442192242,0.4384751004609694,180
783.75,3.768861300367171,0.10959913361476607,0.361862135837803,0.4538350696065938,180
787.5,3.762039870833929,0.10514237782232927,0.3586012177210516,0.46839840248232095,180
791.25,3.7552749481748364,0.10082305705468236,0.3554108315787182,0.48214241585786877,180
795.0,3.7485668792045757,0.09663857954197508,0.3523355608145557,0.4950584146366091,180
798.75,3.7419159969072537,0.09258642268673739,0.3494119952075364,0.5071487965877847,180
802.5,3.735322621728196,0.08866413098658302,0.34666971216125786,0.5184245284431787,180
806.25,3.7287870627131747,0.08486931410854973,0.3441322271552728,0.5289029955584049,180
810.0,3.722309618483434,0.08119964513659314,0.34181788286910214,0.5386062059843381,180
813.75,3.7158905780300957,0.07765285902218357,0.33974065940824766,0.5475593173314344,180
817.5,3.7095302213056307,0.07422675127977467,0.3379108975820217,0.5557894488111066,180
821.25,3.703228819582558,0.07091917698564477,0.33633593384626176,0.5633247392728703,180
825.0,3.696986635540923,0.06772805016260572,0.33502064992733654,0.570193613332601,180
828.75,3.690803923035044,0.0646513436679851,0.3339679428317958,0.5764242206241589,180
832.5,3.6846809264784377,0.061687089753752956,0.3331791223792187,0.5820440169666327,180
836.25,3.678617879773321,0.05883338154478185,0.33265424394205156,0.5870794602568137,180
840.0,3.6726150047026933,0.056088375798565175,0.3323923840145863,0.5915557978068037,180
843.75,3.6666725087066445,0.053450297491174456,0.3323918657624873,0.5954969254271233,180
