wavelength_nm,n,k,T,R,d_nm
738.75,2.8700357095681275,0.012765463562793131,0.8415012340464304,0.1060363862840713,120
742.5,2.865318280543461,0.012392852469314772,0.8378295677375428,0.11142107934794031,120
746.25,2.8607286682580177,0.012049314940409055,0.8338191193459078,0.11704752690189807,120
750.0,2.856261642445379,0.011731732139475043,0.8295175262572714,0.1228761662636663,120
753.75,2.85191221174644,0.011437364477967834,0.824968377640179,0.12887064466495007,120
757.5,2.847675621837397,0.01116380260908611,0.8202114038812345,0.13499772320522604,120
761.25,2.8435473504667095,0.010908924900559466,0.8152826863437075,0.1412271510344305,120
765.0,2.839523100370006,0.010670860551444977,0.8102148790349125,0.14753151868679204,120
768.75,2.835598790786663,0.010447957610994714,0.8050374355468565,0.15388609784152396,120
772.5,2.8317705481157773,0.01023875524655564,0.7997768361185905,0.1602686733649465,120
776.25,2.8280346961094915,0.010041959689468053,0.7944568108977419,0.1666593722753717,120
780.0,2.8243877458953692,0.009856423361962236,0.7890985564877054,0.17304049324772605,120
783.75,2.8208263860389735,0.00968112675392875,0.7837209436883794,0.17939633941873687,120
787.5,2.817347472797215,0.009515162676465658,0.7783407150005652,0.1857130565450473,120
791.25,2.8139480206668623,0.009357722569859575,0.7729726709921831,0.19197847798657727,120
795.0,2.8106251932980912,0.00920808458781753,0.7676298450407485,0.19818197751742955,120
798.75,2.8073762948168817,0.009065603218046727,0.7623236662897588,0.20431433059024734,120
802.5,2.8041987615807917,0.008929700232370186,0.7570641109036028,0.21036758438229322,120
806.25,2.801090154378326,0.008799856788116815,0.7518598418901468,0.21633493671965495,120
810.0,2.798048151071612,0.00867560652712187,0.7467183378941074,0.22221062379853038,120
813.75,2.795070539674773,0.00855652953984545,0.741646011457833,0.22798981648966732,120
817.5,2.7921552118550457,0.008442247080329921,0.7366483173073538,0.23366852491549364,120
821.25,2.7893001568400773,0.008332416933379227,0.7317298512573914,0.23924351092215346,120
825.0,2.7865034557128756,0.008226729348809659,0.7268944403453831,0.24471220802457586,120
828.75,2.7837632760741933,0.008124903469203784,0.7221452248056304,0.2500726483771303,120
832.5,2.78107786705196,0.008026684187559172,0.7174847324847585,0.2553233963109931,120
836.25,2.77844555463699,0.007931839379795276,0.7129149462812744,0.2604634879790107,120
840.0,2.775864737324711,0.007840157464459497,0.7084373651679563,0.2654923766566701,120
843.75,2.773333882043176,0.00775144524832759,0.7040530593277702,0.27040988326164417,120
847.5,2.770851520348438,0.007665526022069861,0.6997627199036571,0.27521615167254804,120
851.25,2.768416244869163,0.007582237874876996,0.6955667038308366,0.27991160844853424,120
855.0,2.766026705983396,0.0075014322010142735,0.6914650741884057,0.2844969265741377,120
858.75,2.7636816087113707,0.007422972374792287,0.687457636475328,0.28897299287744194,120
862.5,2.7613797098091895,0.007346732573484001,0.6835439711851612,0.2933408787935847,120
866.25,2.759119815049213,0.007272596730348916,0.67972346302423,0.29760181416928794,120
870.0,2.7569007766739637,0.007200457602202558,0.6759953270897764,0.30175716382717427,120
873.75,2.754721491011186,0.007130215937943155,0.672358632297966,0.3058084066308253,120
877.5,2.7525808962387375,0.00706177973615834,0.6688123223266594,0.30975711681268947,120
881.25,2.7504779702885402,0.006995063581420623,0.6653552343145276,0.31360494734695077,120
885.0,2.7484117288798817,0.006929988050170286,0.661986115536453,0.3173536151682066,120
888.75,2.7463812236728717,0.0068664791782067445,0.6587036382551564,0.321004888054356,120
892.5,2.744385540533666,0.006804467982785914,0.6555064129305129,0.32456057300834246,120
896.25,2.7424237979035957,0.006743890033172072,0.6523929999511096,0.32802250598848104,120
900.0,2.740495145265021,0.006684685064234309,0.6493619200370496,0.33139254285095965,120
903.75,2.7385987616972143,0.006626796628325384,0.6464116634488216,0.33467255138088925,120
907.5,2.7367338545160766,0.006570171781246522,0.6435406981241152,0.3378644042999524,120
911.25,2.7348996579920057,0.006514760798595968,0.6407474768526406,0.34096997314942246,120
915.0,2.733095432140614,0.006460516919232688,0.6380304435883162,0.34399112295707646,120
918.75,2.731320461581414,0.0064073961129654175,0.6353880389884429,0.34692970760542463,120
922.5,2.7295740544599036,0.006355356869910333,0.6328187052606307,0.34978756582677945,120
